"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 13 09:26:40 UTC 2026","Wed May 13 09:27:04 UTC 2026","23897","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Wed May 13 09:27:04 UTC 2026","Wed May 13 09:27:28 UTC 2026","24408","","","","","","Agent Signup - Successful agent signup",""
"passed","Wed May 13 09:25:47 UTC 2026","Wed May 13 09:26:15 UTC 2026","27710","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Wed May 13 09:26:57 UTC 2026","Wed May 13 09:27:16 UTC 2026","18300","","","","","","Home Page - Navigate to cars booking page",""
"passed","Wed May 13 09:25:47 UTC 2026","Wed May 13 09:26:19 UTC 2026","31756","","","","","","Home Page - Download app section is displayed",""
"passed","Wed May 13 09:26:40 UTC 2026","Wed May 13 09:26:57 UTC 2026","17524","","","","","","Home Page - Navigate to flight booking page",""
"passed","Wed May 13 09:26:15 UTC 2026","Wed May 13 09:26:40 UTC 2026","25449","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Wed May 13 09:26:19 UTC 2026","Wed May 13 09:26:40 UTC 2026","21172","","","","","","Home Page - Change language to Russian",""
"passed","Wed May 13 09:26:35 UTC 2026","Wed May 13 09:26:54 UTC 2026","19212","","","","","","Home Page - Home page loads successfully",""
"passed","Wed May 13 09:25:47 UTC 2026","Wed May 13 09:26:10 UTC 2026","23017","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Wed May 13 09:27:13 UTC 2026","Wed May 13 09:27:31 UTC 2026","17798","","","","","","Home Page - Navigate to visa booking page",""
"passed","Wed May 13 09:26:10 UTC 2026","Wed May 13 09:26:35 UTC 2026","24754","","","","","","Customer Signup - Successful customer signup",""
"passed","Wed May 13 09:25:15 UTC 2026","Wed May 13 09:25:40 UTC 2026","25105","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Wed May 13 09:26:54 UTC 2026","Wed May 13 09:27:13 UTC 2026","19360","","","","","","Home Page - Header navigation links are present",""
"passed","Wed May 13 09:25:15 UTC 2026","Wed May 13 09:25:41 UTC 2026","25823","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Wed May 13 09:27:16 UTC 2026","Wed May 13 09:27:32 UTC 2026","16376","","","","","","Home Page - Navigate to tours booking page",""
"passed","Wed May 13 09:25:15 UTC 2026","Wed May 13 09:25:41 UTC 2026","26243","","","","","","Admin Authentication - Successful admin login and session storage",""
