"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 11 12:37:29 UTC 2026","Mon May 11 12:37:54 UTC 2026","25561","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Mon May 11 12:38:49 UTC 2026","Mon May 11 12:39:10 UTC 2026","20237","","","","","","Home Page - Navigate to flight booking page",""
"passed","Mon May 11 12:38:50 UTC 2026","Mon May 11 12:39:13 UTC 2026","22553","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Mon May 11 12:39:29 UTC 2026","Mon May 11 12:39:44 UTC 2026","15240","","","","","","Home Page - Navigate to tours booking page",""
"passed","Mon May 11 12:39:30 UTC 2026","Mon May 11 12:39:45 UTC 2026","14575","","","","","","Home Page - Navigate to visa booking page",""
"passed","Mon May 11 12:38:27 UTC 2026","Mon May 11 12:38:50 UTC 2026","23457","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Mon May 11 12:37:29 UTC 2026","Mon May 11 12:37:55 UTC 2026","26256","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Mon May 11 12:38:00 UTC 2026","Mon May 11 12:38:27 UTC 2026","26510","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Mon May 11 12:39:10 UTC 2026","Mon May 11 12:39:29 UTC 2026","19193","","","","","","Home Page - Navigate to cars booking page",""
"passed","Mon May 11 12:38:26 UTC 2026","Mon May 11 12:38:50 UTC 2026","23837","","","","","","Customer Signup - Successful customer signup",""
"passed","Mon May 11 12:39:11 UTC 2026","Mon May 11 12:39:30 UTC 2026","18731","","","","","","Home Page - Header navigation links are present",""
"passed","Mon May 11 12:38:00 UTC 2026","Mon May 11 12:38:29 UTC 2026","28244","","","","","","Home Page - Download app section is displayed",""
"passed","Mon May 11 12:38:00 UTC 2026","Mon May 11 12:38:26 UTC 2026","25593","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Mon May 11 12:38:29 UTC 2026","Mon May 11 12:38:49 UTC 2026","20719","","","","","","Home Page - Change language to Russian",""
"passed","Mon May 11 12:37:29 UTC 2026","Mon May 11 12:37:55 UTC 2026","26429","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Mon May 11 12:39:13 UTC 2026","Mon May 11 12:39:39 UTC 2026","25592","","","","","","Agent Signup - Successful agent signup",""
"passed","Mon May 11 12:38:50 UTC 2026","Mon May 11 12:39:11 UTC 2026","21092","","","","","","Home Page - Home page loads successfully",""
