"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 13:35:34 UTC 2026","Sat May 09 13:36:01 UTC 2026","26911","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 13:35:34 UTC 2026","Sat May 09 13:35:58 UTC 2026","24505","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 13:35:59 UTC 2026","Sat May 09 13:36:22 UTC 2026","23869","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 13:36:41 UTC 2026","Sat May 09 13:37:00 UTC 2026","19149","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 13:35:01 UTC 2026","Sat May 09 13:35:28 UTC 2026","27633","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 13:36:01 UTC 2026","Sat May 09 13:36:22 UTC 2026","21166","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 13:36:00 UTC 2026","Sat May 09 13:36:23 UTC 2026","23038","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 13:36:40 UTC 2026","Sat May 09 13:36:58 UTC 2026","17639","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 13:37:00 UTC 2026","Sat May 09 13:37:16 UTC 2026","15579","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 13:35:34 UTC 2026","Sat May 09 13:36:00 UTC 2026","25847","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 13:36:45 UTC 2026","Sat May 09 13:37:10 UTC 2026","24826","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 13:36:23 UTC 2026","Sat May 09 13:36:45 UTC 2026","22027","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 13:35:01 UTC 2026","Sat May 09 13:35:29 UTC 2026","27874","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 13:36:58 UTC 2026","Sat May 09 13:37:15 UTC 2026","17416","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 13:35:01 UTC 2026","Sat May 09 13:35:29 UTC 2026","27820","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 13:36:22 UTC 2026","Sat May 09 13:36:41 UTC 2026","18743","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 13:36:22 UTC 2026","Sat May 09 13:36:40 UTC 2026","18145","","","","","","Home Page - Navigate to flight booking page",""
