"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 13:14:23 UTC 2026","Sat May 09 13:14:50 UTC 2026","26741","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 13:15:21 UTC 2026","Sat May 09 13:15:43 UTC 2026","21876","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 13:14:55 UTC 2026","Sat May 09 13:15:21 UTC 2026","25578","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 13:15:44 UTC 2026","Sat May 09 13:16:03 UTC 2026","19520","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 13:16:03 UTC 2026","Sat May 09 13:16:22 UTC 2026","19026","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 13:14:55 UTC 2026","Sat May 09 13:15:20 UTC 2026","24509","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 13:16:22 UTC 2026","Sat May 09 13:16:35 UTC 2026","12625","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 13:15:43 UTC 2026","Sat May 09 13:16:07 UTC 2026","24252","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 13:15:42 UTC 2026","Sat May 09 13:15:59 UTC 2026","16737","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 13:14:23 UTC 2026","Sat May 09 13:14:48 UTC 2026","24425","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 13:15:20 UTC 2026","Sat May 09 13:15:44 UTC 2026","23590","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 13:14:23 UTC 2026","Sat May 09 13:14:50 UTC 2026","26693","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 13:16:16 UTC 2026","Sat May 09 13:16:33 UTC 2026","16404","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 13:16:07 UTC 2026","Sat May 09 13:16:30 UTC 2026","22821","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 13:14:55 UTC 2026","Sat May 09 13:15:22 UTC 2026","26311","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 13:15:59 UTC 2026","Sat May 09 13:16:16 UTC 2026","17660","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 13:15:22 UTC 2026","Sat May 09 13:15:42 UTC 2026","20220","","","","","","Home Page - Change language to Russian",""
