"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 19 10:41:15 UTC 2026","Tue May 19 10:44:26 UTC 2026","190790","","","","","","Home Page - Navigate to visa booking page",""
"broken","Tue May 19 10:40:38 UTC 2026","Tue May 19 10:43:37 UTC 2026","179013","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Tue May 19 10:44:26 UTC 2026","Tue May 19 10:47:12 UTC 2026","166736","","","","","","Home Page - Navigate to cars booking page",""
"passed","Tue May 19 10:13:45 UTC 2026","Tue May 19 10:14:12 UTC 2026","26597","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Tue May 19 10:13:45 UTC 2026","Tue May 19 10:14:13 UTC 2026","27572","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Tue May 19 10:14:18 UTC 2026","Tue May 19 10:14:38 UTC 2026","19349","","","","","","Home Page - Download app section is displayed",""
"passed","Tue May 19 10:13:45 UTC 2026","Tue May 19 10:14:12 UTC 2026","27055","","","","","","Agent Authentication - Successful agent login and session storage",""
"broken","Tue May 19 10:37:43 UTC 2026","Tue May 19 10:40:39 UTC 2026","175740","","","","","","Customer Signup - Successful customer signup",""
"broken","Tue May 19 10:37:43 UTC 2026","Tue May 19 10:41:15 UTC 2026","211952","","","","","","Home Page - Change language to Russian",""
"broken","Tue May 19 10:43:37 UTC 2026","Tue May 19 10:46:33 UTC 2026","175673","","","","","","Agent Signup - Successful agent signup",""
"passed","Tue May 19 10:20:08 UTC 2026","Tue May 19 10:20:18 UTC 2026","10229","","","","","","Home Page - Home page loads successfully",""
"broken","Tue May 19 10:40:39 UTC 2026","Tue May 19 10:43:38 UTC 2026","179233","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Tue May 19 10:43:37 UTC 2026","Tue May 19 10:46:33 UTC 2026","175574","","","","","","Home Page - Navigate to tours booking page",""
"broken","Tue May 19 10:37:43 UTC 2026","Tue May 19 10:40:38 UTC 2026","175509","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Tue May 19 10:43:38 UTC 2026","Tue May 19 10:46:33 UTC 2026","175454","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Tue May 19 10:40:39 UTC 2026","Tue May 19 10:43:37 UTC 2026","178464","","","","","","Home Page - Navigate to flight booking page",""
"passed","Tue May 19 10:20:18 UTC 2026","Tue May 19 10:20:24 UTC 2026","6361","","","","","","Home Page - Header navigation links are present",""
