"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 14:41:13 UTC 2026","Sat May 09 14:41:32 UTC 2026","19517","","","","","","Home Page - Navigate to privacy policy page",""
"passed","Sat May 09 14:39:15 UTC 2026","Sat May 09 14:39:45 UTC 2026","29839","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 14:42:13 UTC 2026","Sat May 09 14:42:34 UTC 2026","20933","","","","","","Home Page - Navigate to customer signup page",""
"passed","Sat May 09 14:39:45 UTC 2026","Sat May 09 14:40:06 UTC 2026","21124","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 14:39:59 UTC 2026","Sat May 09 14:40:21 UTC 2026","22108","","","","","","Customer Signup - Password field validation on customer signup",""
"passed","Sat May 09 14:39:29 UTC 2026","Sat May 09 14:39:52 UTC 2026","23139","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 14:40:54 UTC 2026","Sat May 09 14:41:13 UTC 2026","19112","","","","","","Home Page - Navigate to travel documents page",""
"passed","Sat May 09 14:40:31 UTC 2026","Sat May 09 14:40:54 UTC 2026","22112","","","","","","Home Page - Navigate to stays booking page",""
"passed","Sat May 09 14:42:32 UTC 2026","Sat May 09 14:42:53 UTC 2026","21820","","","","","","Home Page - Navigate to agent signup page",""
"passed","Sat May 09 14:40:13 UTC 2026","Sat May 09 14:40:34 UTC 2026","20876","","","","","","Home Page - Navigate to disruptions page",""
"passed","Sat May 09 14:41:33 UTC 2026","Sat May 09 14:41:52 UTC 2026","18767","","","","","","Home Page - Navigate to blogs page",""
"passed","Sat May 09 14:39:29 UTC 2026","Sat May 09 14:39:52 UTC 2026","23235","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 14:39:59 UTC 2026","Sat May 09 14:40:21 UTC 2026","21954","","","","","","Customer Signup - Last name field validation on customer signup",""
"passed","Sat May 09 14:41:51 UTC 2026","Sat May 09 14:42:08 UTC 2026","17371","","","","","","Home Page - Navigate to file a claim page",""
"passed","Sat May 09 14:41:52 UTC 2026","Sat May 09 14:42:13 UTC 2026","21724","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 14:39:52 UTC 2026","Sat May 09 14:40:12 UTC 2026","19341","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 14:41:52 UTC 2026","Sat May 09 14:42:13 UTC 2026","21200","","","","","","Home Page - Change currency to NGN",""
"passed","Sat May 09 14:39:46 UTC 2026","Sat May 09 14:40:09 UTC 2026","22953","","","","","","Agent Signup - Email field validation on agent signup",""
"passed","Sat May 09 14:41:32 UTC 2026","Sat May 09 14:41:51 UTC 2026","18970","","","","","","Home Page - Navigate to refund policy page",""
"passed","Sat May 09 14:39:33 UTC 2026","Sat May 09 14:39:59 UTC 2026","25605","","","","","","Customer Signup - Confirm password field validation on customer signup",""
"passed","Sat May 09 14:42:27 UTC 2026","Sat May 09 14:42:45 UTC 2026","18216","","","","","","Home Page - Navigate to careers page",""
"passed","Sat May 09 14:42:13 UTC 2026","Sat May 09 14:42:32 UTC 2026","18763","","","","","","Home Page - Navigate to login page",""
"passed","Sat May 09 14:40:12 UTC 2026","Sat May 09 14:40:31 UTC 2026","19775","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 14:40:33 UTC 2026","Sat May 09 14:40:53 UTC 2026","20138","","","","","","Home Page - Navigate to contact us page",""
"passed","Sat May 09 14:39:29 UTC 2026","Sat May 09 14:39:52 UTC 2026","23080","","","","","","Home Page - Navigate to accessibility page",""
"passed","Sat May 09 14:39:44 UTC 2026","Sat May 09 14:40:08 UTC 2026","24049","","","","","","Agent Signup - Last name field validation on agent signup",""
"passed","Sat May 09 14:39:33 UTC 2026","Sat May 09 14:39:59 UTC 2026","25644","","","","","","Customer Signup - First name field validation on customer signup",""
"passed","Sat May 09 14:40:13 UTC 2026","Sat May 09 14:40:33 UTC 2026","19836","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 14:42:34 UTC 2026","Sat May 09 14:42:57 UTC 2026","22967","","","","","","Home Page - All quick search tabs are visible",""
"passed","Sat May 09 14:39:52 UTC 2026","Sat May 09 14:40:13 UTC 2026","20537","","","","","","Home Page - Navigate to FAQ page",""
"passed","Sat May 09 14:40:34 UTC 2026","Sat May 09 14:40:54 UTC 2026","20403","","","","","","Home Page - Navigate to travel insurance page",""
"passed","Sat May 09 14:39:59 UTC 2026","Sat May 09 14:40:22 UTC 2026","22031","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 14:40:53 UTC 2026","Sat May 09 14:41:13 UTC 2026","19881","","","","","","Home Page - Navigate to about us page",""
"passed","Sat May 09 14:39:15 UTC 2026","Sat May 09 14:39:44 UTC 2026","28675","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 14:42:57 UTC 2026","Sat May 09 14:43:11 UTC 2026","13368","","","","","","Home Page - Navigate to affiliate program page",""
"passed","Sat May 09 14:41:13 UTC 2026","Sat May 09 14:41:32 UTC 2026","18589","","","","","","Home Page - Navigate to best travel deals page",""
"passed","Sat May 09 14:42:53 UTC 2026","Sat May 09 14:43:11 UTC 2026","17425","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 14:42:08 UTC 2026","Sat May 09 14:42:27 UTC 2026","18579","","","","","","Home Page - Navigate to how to book page",""
"passed","Sat May 09 14:41:32 UTC 2026","Sat May 09 14:41:52 UTC 2026","19351","","","","","","Home Page - Navigate to terms of use page",""
"passed","Sat May 09 14:40:54 UTC 2026","Sat May 09 14:41:13 UTC 2026","19884","","","","","","Home Page - Navigate to cookies policy page",""
"passed","Sat May 09 14:39:52 UTC 2026","Sat May 09 14:40:13 UTC 2026","20660","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 14:39:33 UTC 2026","Sat May 09 14:39:59 UTC 2026","26346","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 14:39:15 UTC 2026","Sat May 09 14:39:46 UTC 2026","30710","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 14:41:13 UTC 2026","Sat May 09 14:41:33 UTC 2026","19471","","","","","","Home Page - Navigate to become a supplier page",""
"passed","Sat May 09 14:42:45 UTC 2026","Sat May 09 14:43:04 UTC 2026","18910","","","","","","Home Page - Navigate to investors page",""
"broken","Sat May 09 14:39:35 UTC 2026","Sat May 09 14:39:35 UTC 2026","0","","runner.cucumber.CucumberRunner","","runner.cucumber.CucumberRunner","","CucumberRunner",""
