"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 14:12:27 UTC 2026","Sat May 09 14:12:40 UTC 2026","13303","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 14:11:49 UTC 2026","Sat May 09 14:12:09 UTC 2026","19572","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 14:12:54 UTC 2026","Sat May 09 14:13:08 UTC 2026","14049","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 14:11:23 UTC 2026","Sat May 09 14:11:45 UTC 2026","21238","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 14:11:23 UTC 2026","Sat May 09 14:11:45 UTC 2026","21137","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 14:12:40 UTC 2026","Sat May 09 14:12:54 UTC 2026","13762","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 14:12:28 UTC 2026","Sat May 09 14:12:46 UTC 2026","18760","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 14:12:25 UTC 2026","Sat May 09 14:12:37 UTC 2026","12648","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 14:12:08 UTC 2026","Sat May 09 14:12:25 UTC 2026","16331","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 14:11:23 UTC 2026","Sat May 09 14:11:45 UTC 2026","21568","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 14:12:51 UTC 2026","Sat May 09 14:13:07 UTC 2026","16116","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 14:12:37 UTC 2026","Sat May 09 14:12:51 UTC 2026","13675","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 14:12:47 UTC 2026","Sat May 09 14:13:06 UTC 2026","19485","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 14:11:49 UTC 2026","Sat May 09 14:12:10 UTC 2026","20865","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 14:11:49 UTC 2026","Sat May 09 14:12:08 UTC 2026","18875","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 14:12:10 UTC 2026","Sat May 09 14:12:27 UTC 2026","16668","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 14:12:09 UTC 2026","Sat May 09 14:12:28 UTC 2026","18853","","","","","","Agent Signup - Password field validation on agent signup",""
