"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 10 08:26:29 UTC 2026","Sun May 10 08:26:56 UTC 2026","27218","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sun May 10 08:27:51 UTC 2026","Sun May 10 08:28:09 UTC 2026","18005","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sun May 10 08:26:29 UTC 2026","Sun May 10 08:26:56 UTC 2026","26881","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sun May 10 08:27:29 UTC 2026","Sun May 10 08:27:51 UTC 2026","22343","","","","","","Home Page - Change language to Russian",""
"passed","Sun May 10 08:27:28 UTC 2026","Sun May 10 08:27:53 UTC 2026","25506","","","","","","Customer Signup - Successful customer signup",""
"passed","Sun May 10 08:27:28 UTC 2026","Sun May 10 08:27:55 UTC 2026","27153","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sun May 10 08:28:10 UTC 2026","Sun May 10 08:28:31 UTC 2026","20239","","","","","","Home Page - Header navigation links are present",""
"passed","Sun May 10 08:28:31 UTC 2026","Sun May 10 08:28:45 UTC 2026","14592","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sun May 10 08:27:02 UTC 2026","Sun May 10 08:27:28 UTC 2026","26204","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sun May 10 08:28:27 UTC 2026","Sun May 10 08:28:44 UTC 2026","17886","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sun May 10 08:26:29 UTC 2026","Sun May 10 08:26:55 UTC 2026","26230","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sun May 10 08:28:19 UTC 2026","Sun May 10 08:28:42 UTC 2026","22903","","","","","","Agent Signup - Successful agent signup",""
"passed","Sun May 10 08:27:55 UTC 2026","Sun May 10 08:28:19 UTC 2026","24047","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sun May 10 08:28:09 UTC 2026","Sun May 10 08:28:27 UTC 2026","17220","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sun May 10 08:27:02 UTC 2026","Sun May 10 08:27:27 UTC 2026","25619","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sun May 10 08:27:53 UTC 2026","Sun May 10 08:28:10 UTC 2026","17377","","","","","","Home Page - Home page loads successfully",""
"passed","Sun May 10 08:27:02 UTC 2026","Sun May 10 08:27:29 UTC 2026","27398","","","","","","Home Page - Download app section is displayed",""
