"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 21 13:11:25 UTC 2026","Thu May 21 13:14:21 UTC 2026","175810","","","","","","Agent Signup - Successful agent signup",""
"passed","Thu May 21 12:47:56 UTC 2026","Thu May 21 12:48:02 UTC 2026","6242","","","","","","Home Page - Header navigation links are present",""
"passed","Thu May 21 12:41:20 UTC 2026","Thu May 21 12:41:48 UTC 2026","27129","","","","","","Customer Authentication - Successful customer login and session storage",""
"broken","Thu May 21 13:11:20 UTC 2026","Thu May 21 13:14:11 UTC 2026","170721","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Thu May 21 13:14:11 UTC 2026","Thu May 21 13:14:18 UTC 2026","7167","","","","","","Home Page - Download app section is displayed",""
"broken","Thu May 21 13:08:25 UTC 2026","Thu May 21 13:11:25 UTC 2026","180737","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Thu May 21 13:11:25 UTC 2026","Thu May 21 13:14:45 UTC 2026","200033","","","","","","Home Page - Navigate to visa booking page",""
"broken","Thu May 21 13:05:28 UTC 2026","Thu May 21 13:08:25 UTC 2026","176092","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Thu May 21 13:09:03 UTC 2026","Thu May 21 13:11:51 UTC 2026","167306","","","","","","Home Page - Navigate to tours booking page",""
"broken","Thu May 21 13:08:25 UTC 2026","Thu May 21 13:11:25 UTC 2026","179502","","","","","","Home Page - Navigate to cars booking page",""
"failed","Thu May 21 13:14:18 UTC 2026","Thu May 21 13:14:34 UTC 2026","15924","","","","","","Home Page - Home page loads successfully",""
"passed","Thu May 21 12:41:20 UTC 2026","Thu May 21 12:41:47 UTC 2026","26946","","","","","","Admin Authentication - Successful admin login and session storage",""
"broken","Thu May 21 13:08:25 UTC 2026","Thu May 21 13:11:20 UTC 2026","174881","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Thu May 21 13:05:28 UTC 2026","Thu May 21 13:08:25 UTC 2026","176570","","","","","","Customer Signup - Successful customer signup",""
"broken","Thu May 21 13:05:28 UTC 2026","Thu May 21 13:09:03 UTC 2026","214810","","","","","","Home Page - Change language to Russian",""
"broken","Thu May 21 13:11:51 UTC 2026","Thu May 21 13:14:37 UTC 2026","166869","","","","","","Home Page - Navigate to flight booking page",""
"passed","Thu May 21 12:41:20 UTC 2026","Thu May 21 12:41:47 UTC 2026","26668","","","","","","Agent Authentication - Successful agent login and session storage",""
