"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 13:16:14 UTC 2026","Sat May 09 13:16:37 UTC 2026","23011","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 13:16:13 UTC 2026","Sat May 09 13:16:36 UTC 2026","23474","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 13:16:37 UTC 2026","Sat May 09 13:17:02 UTC 2026","24226","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 13:15:16 UTC 2026","Sat May 09 13:15:43 UTC 2026","26527","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 13:16:54 UTC 2026","Sat May 09 13:17:12 UTC 2026","18541","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 13:15:48 UTC 2026","Sat May 09 13:16:17 UTC 2026","29570","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 13:17:16 UTC 2026","Sat May 09 13:17:31 UTC 2026","15523","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 13:15:48 UTC 2026","Sat May 09 13:16:14 UTC 2026","26430","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 13:15:48 UTC 2026","Sat May 09 13:16:13 UTC 2026","24869","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 13:15:16 UTC 2026","Sat May 09 13:15:42 UTC 2026","26305","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 13:16:54 UTC 2026","Sat May 09 13:17:16 UTC 2026","21149","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 13:16:37 UTC 2026","Sat May 09 13:16:54 UTC 2026","16589","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 13:17:12 UTC 2026","Sat May 09 13:17:30 UTC 2026","17584","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 13:15:16 UTC 2026","Sat May 09 13:15:43 UTC 2026","26521","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 13:16:17 UTC 2026","Sat May 09 13:16:37 UTC 2026","19589","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 13:17:02 UTC 2026","Sat May 09 13:17:27 UTC 2026","25665","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 13:16:36 UTC 2026","Sat May 09 13:16:54 UTC 2026","18044","","","","","","Home Page - Home page loads successfully",""
