"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 16 08:23:31 UTC 2026","Sat May 16 08:23:48 UTC 2026","17678","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 16 08:23:02 UTC 2026","Sat May 16 08:23:24 UTC 2026","21339","","","","","","Agent Authentication - Successful agent login and session storage",""
"broken","Sat May 16 08:49:29 UTC 2026","Sat May 16 08:52:20 UTC 2026","170689","","","","","","Customer Signup - Successful customer signup",""
"broken","Sat May 16 08:49:56 UTC 2026","Sat May 16 08:53:03 UTC 2026","187147","","","","","","Home Page - Navigate to visa booking page",""
"broken","Sat May 16 08:55:06 UTC 2026","Sat May 16 08:57:54 UTC 2026","167948","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Sat May 16 08:46:35 UTC 2026","Sat May 16 08:49:56 UTC 2026","200875","","","","","","Home Page - Change language to Russian",""
"broken","Sat May 16 08:49:29 UTC 2026","Sat May 16 08:52:19 UTC 2026","170397","","","","","","Agent Signup - Successful agent signup",""
"broken","Sat May 16 08:46:35 UTC 2026","Sat May 16 08:49:29 UTC 2026","174291","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Sat May 16 08:53:03 UTC 2026","Sat May 16 08:55:49 UTC 2026","165555","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 16 08:23:02 UTC 2026","Sat May 16 08:23:25 UTC 2026","23118","","","","","","Admin Authentication - Successful admin login and session storage",""
"broken","Sat May 16 08:55:08 UTC 2026","Sat May 16 08:57:56 UTC 2026","167738","","","","","","Home Page - Navigate to tours booking page",""
"broken","Sat May 16 08:46:35 UTC 2026","Sat May 16 08:49:29 UTC 2026","173377","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Sat May 16 08:52:20 UTC 2026","Sat May 16 08:55:08 UTC 2026","167639","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 16 08:23:02 UTC 2026","Sat May 16 08:23:25 UTC 2026","22494","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 16 08:29:23 UTC 2026","Sat May 16 08:29:28 UTC 2026","5146","","","","","","Home Page - Header navigation links are present",""
"broken","Sat May 16 08:52:19 UTC 2026","Sat May 16 08:55:06 UTC 2026","167244","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 16 08:29:14 UTC 2026","Sat May 16 08:29:23 UTC 2026","8523","","","","","","Home Page - Home page loads successfully",""
