"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri May 15 12:15:15 UTC 2026","Fri May 15 12:18:13 UTC 2026","177436","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Fri May 15 11:57:49 UTC 2026","Fri May 15 11:57:55 UTC 2026","6814","","","","","","Home Page - Header navigation links are present",""
"passed","Fri May 15 11:51:20 UTC 2026","Fri May 15 11:51:47 UTC 2026","26942","","","","","","Admin Authentication - Successful admin login and session storage",""
"broken","Fri May 15 12:15:15 UTC 2026","Fri May 15 12:18:13 UTC 2026","178057","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Fri May 15 12:23:56 UTC 2026","Fri May 15 12:26:48 UTC 2026","171590","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Fri May 15 12:21:49 UTC 2026","Fri May 15 12:24:35 UTC 2026","166121","","","","","","Home Page - Navigate to cars booking page",""
"broken","Fri May 15 12:21:06 UTC 2026","Fri May 15 12:23:56 UTC 2026","169642","","","","","","Home Page - Navigate to flight booking page",""
"broken","Fri May 15 12:23:56 UTC 2026","Fri May 15 12:26:47 UTC 2026","171440","","","","","","Home Page - Navigate to tours booking page",""
"passed","Fri May 15 11:57:41 UTC 2026","Fri May 15 11:57:49 UTC 2026","7174","","","","","","Home Page - Home page loads successfully",""
"broken","Fri May 15 12:15:15 UTC 2026","Fri May 15 12:18:42 UTC 2026","206169","","","","","","Home Page - Change language to Russian",""
"broken","Fri May 15 12:18:42 UTC 2026","Fri May 15 12:21:49 UTC 2026","187154","","","","","","Home Page - Navigate to visa booking page",""
"passed","Fri May 15 11:51:20 UTC 2026","Fri May 15 11:51:46 UTC 2026","26732","","","","","","Agent Authentication - Successful agent login and session storage",""
"broken","Fri May 15 12:21:06 UTC 2026","Fri May 15 12:23:56 UTC 2026","169825","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Fri May 15 12:18:13 UTC 2026","Fri May 15 12:21:06 UTC 2026","172619","","","","","","Customer Signup - Successful customer signup",""
"passed","Fri May 15 11:51:20 UTC 2026","Fri May 15 11:51:45 UTC 2026","25610","","","","","","Customer Authentication - Successful customer login and session storage",""
"broken","Fri May 15 12:18:13 UTC 2026","Fri May 15 12:21:06 UTC 2026","173547","","","","","","Agent Signup - Successful agent signup",""
"passed","Fri May 15 11:51:52 UTC 2026","Fri May 15 11:52:12 UTC 2026","20233","","","","","","Home Page - Download app section is displayed",""
