"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 08 08:59:09 UTC 2026","Fri May 08 08:59:33 UTC 2026","23549","","","","","","Home Page - Home page loads successfully",""
"passed","Fri May 08 08:58:44 UTC 2026","Fri May 08 08:59:11 UTC 2026","27288","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Fri May 08 08:57:43 UTC 2026","Fri May 08 08:58:12 UTC 2026","28850","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Fri May 08 08:58:15 UTC 2026","Fri May 08 08:58:42 UTC 2026","27184","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Fri May 08 08:58:15 UTC 2026","Fri May 08 08:58:46 UTC 2026","30644","","","","","","Home Page - Download app section is displayed",""
"passed","Fri May 08 08:57:43 UTC 2026","Fri May 08 08:58:11 UTC 2026","27874","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 08 08:58:46 UTC 2026","Fri May 08 08:59:08 UTC 2026","22225","","","","","","Home Page - Change language to Russian",""
"passed","Fri May 08 08:57:43 UTC 2026","Fri May 08 08:58:12 UTC 2026","29300","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Fri May 08 08:59:08 UTC 2026","Fri May 08 08:59:30 UTC 2026","21566","","","","","","Home Page - Navigate to flight booking page",""
"passed","Fri May 08 08:59:56 UTC 2026","Fri May 08 09:00:10 UTC 2026","14862","","","","","","Home Page - Navigate to visa booking page",""
"passed","Fri May 08 08:59:50 UTC 2026","Fri May 08 09:00:09 UTC 2026","18582","","","","","","Home Page - Navigate to tours booking page",""
"passed","Fri May 08 08:58:15 UTC 2026","Fri May 08 08:58:44 UTC 2026","28656","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Fri May 08 08:59:11 UTC 2026","Fri May 08 08:59:41 UTC 2026","29548","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Fri May 08 08:59:41 UTC 2026","Fri May 08 09:03:10 UTC 2026","208774","","","","","","Agent Signup - Successful agent signup",""
"skipped","Fri May 08 08:58:15 UTC 2026","Fri May 08 08:58:15 UTC 2026","1","","","","","","Admin Authentication - Successful admin login and session storage",""
"skipped","Fri May 08 08:58:15 UTC 2026","Fri May 08 08:58:15 UTC 2026","0","","","","","","Customer Authentication - Successful customer login and session storage",""
"skipped","Fri May 08 08:58:15 UTC 2026","Fri May 08 08:58:15 UTC 2026","1","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 08 08:58:43 UTC 2026","Fri May 08 08:59:09 UTC 2026","26507","","","","","","Customer Signup - Successful customer signup",""
"passed","Fri May 08 08:59:33 UTC 2026","Fri May 08 08:59:56 UTC 2026","22975","","","","","","Home Page - Header navigation links are present",""
"passed","Fri May 08 08:59:30 UTC 2026","Fri May 08 08:59:50 UTC 2026","20491","","","","","","Home Page - Navigate to cars booking page",""
