"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 13:07:26 UTC 2026","Sat May 09 13:07:50 UTC 2026","24066","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 13:07:30 UTC 2026","Sat May 09 13:07:51 UTC 2026","21281","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 13:08:09 UTC 2026","Sat May 09 13:08:29 UTC 2026","19774","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 13:07:01 UTC 2026","Sat May 09 13:07:27 UTC 2026","26183","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 13:07:01 UTC 2026","Sat May 09 13:07:26 UTC 2026","25575","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 13:08:09 UTC 2026","Sat May 09 13:08:27 UTC 2026","18409","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 13:07:51 UTC 2026","Sat May 09 13:08:09 UTC 2026","17889","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 13:08:27 UTC 2026","Sat May 09 13:08:44 UTC 2026","17094","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 13:06:25 UTC 2026","Sat May 09 13:06:54 UTC 2026","28821","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 13:08:29 UTC 2026","Sat May 09 13:08:45 UTC 2026","16501","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 13:06:25 UTC 2026","Sat May 09 13:06:53 UTC 2026","27885","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 13:07:27 UTC 2026","Sat May 09 13:07:51 UTC 2026","23924","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 13:06:25 UTC 2026","Sat May 09 13:06:51 UTC 2026","25561","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 13:08:14 UTC 2026","Sat May 09 13:08:41 UTC 2026","27214","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 13:07:50 UTC 2026","Sat May 09 13:08:09 UTC 2026","18736","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 13:07:51 UTC 2026","Sat May 09 13:08:14 UTC 2026","23120","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 13:07:01 UTC 2026","Sat May 09 13:07:30 UTC 2026","29162","","","","","","Home Page - Download app section is displayed",""
