"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 16 10:58:11 UTC 2026","Sat May 16 10:58:34 UTC 2026","22690","","","","","","Agent Authentication - Successful agent login and session storage",""
"broken","Sat May 16 11:27:25 UTC 2026","Sat May 16 11:30:12 UTC 2026","167409","","","","","","Home Page - Navigate to tours booking page",""
"broken","Sat May 16 11:21:41 UTC 2026","Sat May 16 11:24:35 UTC 2026","173813","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Sat May 16 11:30:12 UTC 2026","Sat May 16 11:33:00 UTC 2026","168149","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Sat May 16 11:30:12 UTC 2026","Sat May 16 11:33:00 UTC 2026","168007","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 16 10:58:11 UTC 2026","Sat May 16 10:58:35 UTC 2026","23838","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 16 11:04:31 UTC 2026","Sat May 16 11:04:36 UTC 2026","5356","","","","","","Home Page - Header navigation links are present",""
"broken","Sat May 16 11:24:59 UTC 2026","Sat May 16 11:28:05 UTC 2026","185240","","","","","","Home Page - Navigate to visa booking page",""
"broken","Sat May 16 11:24:35 UTC 2026","Sat May 16 11:27:25 UTC 2026","170047","","","","","","Home Page - Navigate to flight booking page",""
"broken","Sat May 16 11:24:34 UTC 2026","Sat May 16 11:27:24 UTC 2026","169614","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 16 11:04:23 UTC 2026","Sat May 16 11:04:31 UTC 2026","7886","","","","","","Home Page - Home page loads successfully",""
"broken","Sat May 16 11:21:41 UTC 2026","Sat May 16 11:24:59 UTC 2026","198553","","","","","","Home Page - Change language to Russian",""
"broken","Sat May 16 11:28:05 UTC 2026","Sat May 16 11:30:50 UTC 2026","165206","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 16 10:58:40 UTC 2026","Sat May 16 10:58:56 UTC 2026","16177","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 16 10:58:11 UTC 2026","Sat May 16 10:58:35 UTC 2026","23905","","","","","","Admin Authentication - Successful admin login and session storage",""
"broken","Sat May 16 11:27:24 UTC 2026","Sat May 16 11:30:12 UTC 2026","167581","","","","","","Agent Signup - Successful agent signup",""
"broken","Sat May 16 11:21:41 UTC 2026","Sat May 16 11:24:34 UTC 2026","173556","","","","","","Customer Signup - Successful customer signup",""
