"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 13:54:33 UTC 2026","Sat May 09 13:54:52 UTC 2026","19021","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 13:53:27 UTC 2026","Sat May 09 13:53:52 UTC 2026","24859","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 13:55:16 UTC 2026","Sat May 09 13:55:25 UTC 2026","9172","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 13:54:15 UTC 2026","Sat May 09 13:54:33 UTC 2026","18065","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 13:54:54 UTC 2026","Sat May 09 13:55:11 UTC 2026","17722","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 13:54:52 UTC 2026","Sat May 09 13:55:09 UTC 2026","16580","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 13:52:54 UTC 2026","Sat May 09 13:53:22 UTC 2026","28078","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 13:54:16 UTC 2026","Sat May 09 13:54:33 UTC 2026","17218","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 13:53:27 UTC 2026","Sat May 09 13:53:55 UTC 2026","27861","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 13:52:54 UTC 2026","Sat May 09 13:53:21 UTC 2026","27386","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 13:55:00 UTC 2026","Sat May 09 13:55:16 UTC 2026","16157","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 13:53:55 UTC 2026","Sat May 09 13:54:20 UTC 2026","24827","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 13:53:54 UTC 2026","Sat May 09 13:54:15 UTC 2026","21221","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 13:52:54 UTC 2026","Sat May 09 13:53:20 UTC 2026","26518","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 13:54:34 UTC 2026","Sat May 09 13:54:54 UTC 2026","20206","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 13:53:53 UTC 2026","Sat May 09 13:54:16 UTC 2026","23743","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 13:53:27 UTC 2026","Sat May 09 13:53:54 UTC 2026","26544","","","","","","Home Page - Download app section is displayed",""
