"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 12 07:15:48 UTC 2026","Tue May 12 07:16:14 UTC 2026","26033","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Tue May 12 07:16:47 UTC 2026","Tue May 12 07:17:12 UTC 2026","24422","","","","","","Customer Signup - Successful customer signup",""
"passed","Tue May 12 07:17:12 UTC 2026","Tue May 12 07:17:34 UTC 2026","22179","","","","","","Home Page - Home page loads successfully",""
"passed","Tue May 12 07:15:48 UTC 2026","Tue May 12 07:16:14 UTC 2026","26195","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Tue May 12 07:16:20 UTC 2026","Tue May 12 07:16:47 UTC 2026","26848","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Tue May 12 07:17:39 UTC 2026","Tue May 12 07:18:03 UTC 2026","24803","","","","","","Agent Signup - Successful agent signup",""
"passed","Tue May 12 07:16:49 UTC 2026","Tue May 12 07:17:10 UTC 2026","21198","","","","","","Home Page - Change language to Russian",""
"passed","Tue May 12 07:17:10 UTC 2026","Tue May 12 07:17:32 UTC 2026","22171","","","","","","Home Page - Navigate to flight booking page",""
"passed","Tue May 12 07:17:54 UTC 2026","Tue May 12 07:18:09 UTC 2026","14781","","","","","","Home Page - Navigate to visa booking page",""
"passed","Tue May 12 07:16:20 UTC 2026","Tue May 12 07:16:49 UTC 2026","28326","","","","","","Home Page - Download app section is displayed",""
"passed","Tue May 12 07:17:51 UTC 2026","Tue May 12 07:18:08 UTC 2026","16595","","","","","","Home Page - Navigate to tours booking page",""
"passed","Tue May 12 07:16:48 UTC 2026","Tue May 12 07:17:12 UTC 2026","24053","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Tue May 12 07:17:34 UTC 2026","Tue May 12 07:17:54 UTC 2026","20057","","","","","","Home Page - Header navigation links are present",""
"passed","Tue May 12 07:17:32 UTC 2026","Tue May 12 07:17:51 UTC 2026","19397","","","","","","Home Page - Navigate to cars booking page",""
"passed","Tue May 12 07:15:48 UTC 2026","Tue May 12 07:16:13 UTC 2026","24983","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Tue May 12 07:17:12 UTC 2026","Tue May 12 07:17:39 UTC 2026","26483","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Tue May 12 07:16:20 UTC 2026","Tue May 12 07:16:48 UTC 2026","27733","","","","","","Agent Signup - Confirm password field validation on agent signup",""
