"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 22 12:21:45 UTC 2026","Fri May 22 12:21:52 UTC 2026","6440","","","","","","Home Page - Header navigation links are present",""
"broken","Fri May 22 12:45:44 UTC 2026","Fri May 22 12:48:31 UTC 2026","166976","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Fri May 22 12:43:16 UTC 2026","Fri May 22 12:46:03 UTC 2026","166540","","","","","","Home Page - Navigate to flight booking page",""
"broken","Fri May 22 12:45:39 UTC 2026","Fri May 22 12:48:44 UTC 2026","185435","","","","","","Home Page - Navigate to visa booking page",""
"broken","Fri May 22 12:42:56 UTC 2026","Fri May 22 12:45:44 UTC 2026","167577","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Fri May 22 12:39:59 UTC 2026","Fri May 22 12:42:51 UTC 2026","172113","","","","","","Customer Signup - Successful customer signup",""
"passed","Fri May 22 12:15:10 UTC 2026","Fri May 22 12:15:38 UTC 2026","28122","","","","","","Customer Authentication - Successful customer login and session storage",""
"broken","Fri May 22 12:37:05 UTC 2026","Fri May 22 12:40:03 UTC 2026","178841","","","","","","Agent Signup - Password field validation on agent signup",""
"failed","Fri May 22 12:46:03 UTC 2026","Fri May 22 12:46:14 UTC 2026","11311","","","","","","Home Page - Home page loads successfully",""
"broken","Fri May 22 12:37:05 UTC 2026","Fri May 22 12:40:30 UTC 2026","205439","","","","","","Home Page - Change language to Russian",""
"passed","Fri May 22 12:15:10 UTC 2026","Fri May 22 12:15:37 UTC 2026","27212","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 22 12:15:10 UTC 2026","Fri May 22 12:15:38 UTC 2026","28157","","","","","","Admin Authentication - Successful admin login and session storage",""
"broken","Fri May 22 12:40:30 UTC 2026","Fri May 22 12:43:16 UTC 2026","166294","","","","","","Home Page - Navigate to tours booking page",""
"broken","Fri May 22 12:46:14 UTC 2026","Fri May 22 12:46:21 UTC 2026","6719","","","","","","Home Page - Download app section is displayed",""
"broken","Fri May 22 12:42:51 UTC 2026","Fri May 22 12:45:39 UTC 2026","167443","","","","","","Home Page - Navigate to cars booking page",""
"broken","Fri May 22 12:37:05 UTC 2026","Fri May 22 12:39:59 UTC 2026","174494","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Fri May 22 12:40:03 UTC 2026","Fri May 22 12:42:56 UTC 2026","172675","","","","","","Agent Signup - Successful agent signup",""
