"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 12:31:23 UTC 2026","Sat May 09 12:31:47 UTC 2026","24625","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 12:31:52 UTC 2026","Sat May 09 12:32:15 UTC 2026","23050","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 12:32:40 UTC 2026","Sat May 09 12:33:00 UTC 2026","19592","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 12:32:19 UTC 2026","Sat May 09 12:32:43 UTC 2026","24553","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 12:32:59 UTC 2026","Sat May 09 12:33:17 UTC 2026","18780","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 12:31:23 UTC 2026","Sat May 09 12:31:47 UTC 2026","24484","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 12:31:23 UTC 2026","Sat May 09 12:31:47 UTC 2026","24725","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 12:33:17 UTC 2026","Sat May 09 12:33:34 UTC 2026","17019","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 12:33:17 UTC 2026","Sat May 09 12:33:34 UTC 2026","16524","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 12:31:52 UTC 2026","Sat May 09 12:32:19 UTC 2026","26138","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 12:32:19 UTC 2026","Sat May 09 12:32:40 UTC 2026","21237","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 12:33:00 UTC 2026","Sat May 09 12:33:17 UTC 2026","17719","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 12:31:52 UTC 2026","Sat May 09 12:32:19 UTC 2026","26403","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 12:32:43 UTC 2026","Sat May 09 12:33:07 UTC 2026","24207","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 12:32:16 UTC 2026","Sat May 09 12:32:39 UTC 2026","22889","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 12:32:39 UTC 2026","Sat May 09 12:32:59 UTC 2026","20085","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 12:33:07 UTC 2026","Sat May 09 12:33:30 UTC 2026","22296","","","","","","Agent Signup - Successful agent signup",""
