"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 14:33:57 UTC 2026","Sat May 09 14:34:14 UTC 2026","16782","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 14:33:38 UTC 2026","Sat May 09 14:33:57 UTC 2026","18474","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 14:32:30 UTC 2026","Sat May 09 14:32:56 UTC 2026","26089","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 14:31:46 UTC 2026","Sat May 09 14:32:13 UTC 2026","26746","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 14:33:57 UTC 2026","Sat May 09 14:34:14 UTC 2026","17045","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 14:33:37 UTC 2026","Sat May 09 14:33:57 UTC 2026","19601","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 14:33:22 UTC 2026","Sat May 09 14:33:47 UTC 2026","24710","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 14:32:30 UTC 2026","Sat May 09 14:32:58 UTC 2026","27606","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 14:32:58 UTC 2026","Sat May 09 14:33:22 UTC 2026","24230","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 14:31:46 UTC 2026","Sat May 09 14:32:12 UTC 2026","26000","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 14:33:20 UTC 2026","Sat May 09 14:33:38 UTC 2026","18761","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 14:33:18 UTC 2026","Sat May 09 14:33:37 UTC 2026","18763","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 14:32:30 UTC 2026","Sat May 09 14:32:58 UTC 2026","28008","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 14:33:47 UTC 2026","Sat May 09 14:34:09 UTC 2026","22018","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 14:32:14 UTC 2026","Sat May 09 14:32:25 UTC 2026","10420","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 14:32:58 UTC 2026","Sat May 09 14:33:18 UTC 2026","20212","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 14:32:56 UTC 2026","Sat May 09 14:33:20 UTC 2026","23220","","","","","","Customer Signup - Successful customer signup",""
