"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 13 12:14:37 UTC 2026","Wed May 13 12:15:04 UTC 2026","27476","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Wed May 13 12:16:18 UTC 2026","Wed May 13 12:16:37 UTC 2026","19096","","","","","","Home Page - Navigate to cars booking page",""
"passed","Wed May 13 12:16:26 UTC 2026","Wed May 13 12:16:51 UTC 2026","24470","","","","","","Agent Signup - Successful agent signup",""
"passed","Wed May 13 12:15:40 UTC 2026","Wed May 13 12:16:00 UTC 2026","20381","","","","","","Home Page - Change language to Russian",""
"passed","Wed May 13 12:16:23 UTC 2026","Wed May 13 12:16:50 UTC 2026","27024","","","","","","Home Page - Header navigation links are present",""
"passed","Wed May 13 12:14:37 UTC 2026","Wed May 13 12:15:05 UTC 2026","27732","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Wed May 13 12:15:11 UTC 2026","Wed May 13 12:15:39 UTC 2026","27336","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Wed May 13 12:15:11 UTC 2026","Wed May 13 12:15:36 UTC 2026","24850","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Wed May 13 12:16:50 UTC 2026","Wed May 13 12:16:59 UTC 2026","9267","","","","","","Home Page - Navigate to visa booking page",""
"passed","Wed May 13 12:15:39 UTC 2026","Wed May 13 12:16:01 UTC 2026","22625","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Wed May 13 12:14:37 UTC 2026","Wed May 13 12:15:04 UTC 2026","27471","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Wed May 13 12:16:00 UTC 2026","Wed May 13 12:16:18 UTC 2026","18231","","","","","","Home Page - Navigate to flight booking page",""
"passed","Wed May 13 12:16:01 UTC 2026","Wed May 13 12:16:26 UTC 2026","24990","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Wed May 13 12:16:01 UTC 2026","Wed May 13 12:16:23 UTC 2026","21822","","","","","","Home Page - Home page loads successfully",""
"passed","Wed May 13 12:15:36 UTC 2026","Wed May 13 12:16:01 UTC 2026","24745","","","","","","Customer Signup - Successful customer signup",""
"passed","Wed May 13 12:16:37 UTC 2026","Wed May 13 12:16:54 UTC 2026","16509","","","","","","Home Page - Navigate to tours booking page",""
"passed","Wed May 13 12:15:11 UTC 2026","Wed May 13 12:15:40 UTC 2026","28328","","","","","","Home Page - Download app section is displayed",""
