"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 08 09:11:30 UTC 2026","Fri May 08 09:11:53 UTC 2026","22965","","","","","","Agent Authentication - Successful agent login and session storage",""
"skipped","Fri May 08 09:11:56 UTC 2026","Fri May 08 09:11:56 UTC 2026","1","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Fri May 08 09:11:30 UTC 2026","Fri May 08 09:11:53 UTC 2026","23861","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Fri May 08 09:12:22 UTC 2026","Fri May 08 09:12:44 UTC 2026","21589","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Fri May 08 09:11:56 UTC 2026","Fri May 08 09:12:22 UTC 2026","25516","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Fri May 08 09:12:19 UTC 2026","Fri May 08 09:15:18 UTC 2026","179047","","","","","","Customer Signup - Successful customer signup",""
"passed","Fri May 08 09:12:44 UTC 2026","Fri May 08 09:13:01 UTC 2026","17247","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Fri May 08 09:13:35 UTC 2026","Fri May 08 09:13:43 UTC 2026","7733","","","","","","Home Page - Home page loads successfully",""
"skipped","Fri May 08 09:11:56 UTC 2026","Fri May 08 09:11:56 UTC 2026","0","","","","","","Customer Authentication - Successful customer login and session storage",""
"broken","Fri May 08 09:13:01 UTC 2026","Fri May 08 09:15:57 UTC 2026","176171","","","","","","Agent Signup - Successful agent signup",""
"passed","Fri May 08 09:13:20 UTC 2026","Fri May 08 09:13:27 UTC 2026","7715","","","","","","Home Page - Navigate to visa booking page",""
"passed","Fri May 08 09:11:56 UTC 2026","Fri May 08 09:12:22 UTC 2026","25448","","","","","","Home Page - Download app section is displayed",""
"passed","Fri May 08 09:12:53 UTC 2026","Fri May 08 09:13:08 UTC 2026","14585","","","","","","Home Page - Navigate to cars booking page",""
"passed","Fri May 08 09:12:41 UTC 2026","Fri May 08 09:12:53 UTC 2026","12012","","","","","","Home Page - Navigate to flight booking page",""
"passed","Fri May 08 09:13:08 UTC 2026","Fri May 08 09:13:20 UTC 2026","11627","","","","","","Home Page - Navigate to tours booking page",""
"passed","Fri May 08 09:11:56 UTC 2026","Fri May 08 09:12:19 UTC 2026","22342","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Fri May 08 09:11:30 UTC 2026","Fri May 08 09:11:53 UTC 2026","23537","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Fri May 08 09:12:22 UTC 2026","Fri May 08 09:12:41 UTC 2026","19383","","","","","","Home Page - Change language to Russian",""
"skipped","Fri May 08 09:11:56 UTC 2026","Fri May 08 09:11:56 UTC 2026","0","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 08 09:13:27 UTC 2026","Fri May 08 09:13:35 UTC 2026","7683","","","","","","Home Page - Header navigation links are present",""
