"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 20 12:35:18 UTC 2026","Wed May 20 12:35:45 UTC 2026","27189","","","","","","Admin Authentication - Successful admin login and session storage",""
"broken","Wed May 20 13:05:25 UTC 2026","Wed May 20 13:08:20 UTC 2026","174713","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Wed May 20 13:02:27 UTC 2026","Wed May 20 13:05:29 UTC 2026","181144","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Wed May 20 12:59:32 UTC 2026","Wed May 20 13:03:03 UTC 2026","211235","","","","","","Home Page - Change language to Russian",""
"broken","Wed May 20 13:05:29 UTC 2026","Wed May 20 13:08:26 UTC 2026","177492","","","","","","Agent Signup - Successful agent signup",""
"broken","Wed May 20 13:02:28 UTC 2026","Wed May 20 13:05:28 UTC 2026","180250","","","","","","Home Page - Navigate to cars booking page",""
"passed","Wed May 20 12:35:18 UTC 2026","Wed May 20 12:35:43 UTC 2026","25758","","","","","","Agent Authentication - Successful agent login and session storage",""
"failed","Wed May 20 13:08:20 UTC 2026","Wed May 20 13:08:34 UTC 2026","14962","","","","","","Home Page - Home page loads successfully",""
"passed","Wed May 20 12:41:51 UTC 2026","Wed May 20 12:41:57 UTC 2026","5975","","","","","","Home Page - Header navigation links are present",""
"passed","Wed May 20 12:35:50 UTC 2026","Wed May 20 12:36:10 UTC 2026","19753","","","","","","Home Page - Download app section is displayed",""
"broken","Wed May 20 12:59:32 UTC 2026","Wed May 20 13:02:28 UTC 2026","176370","","","","","","Customer Signup - Successful customer signup",""
"broken","Wed May 20 13:03:03 UTC 2026","Wed May 20 13:05:50 UTC 2026","167018","","","","","","Home Page - Navigate to tours booking page",""
"broken","Wed May 20 13:02:28 UTC 2026","Wed May 20 13:05:25 UTC 2026","176837","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Wed May 20 13:05:28 UTC 2026","Wed May 20 13:08:47 UTC 2026","198670","","","","","","Home Page - Navigate to visa booking page",""
"broken","Wed May 20 12:59:32 UTC 2026","Wed May 20 13:02:27 UTC 2026","175843","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Wed May 20 13:05:50 UTC 2026","Wed May 20 13:08:36 UTC 2026","166122","","","","","","Home Page - Navigate to flight booking page",""
"passed","Wed May 20 12:35:18 UTC 2026","Wed May 20 12:35:44 UTC 2026","26832","","","","","","Customer Authentication - Successful customer login and session storage",""
