"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 11 10:08:11 UTC 2026","Mon May 11 10:08:32 UTC 2026","20291","","","","","","Home Page - Home page loads successfully",""
"passed","Mon May 11 10:08:38 UTC 2026","Mon May 11 10:09:02 UTC 2026","23978","","","","","","Agent Signup - Successful agent signup",""
"passed","Mon May 11 10:08:14 UTC 2026","Mon May 11 10:08:38 UTC 2026","24396","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Mon May 11 10:07:19 UTC 2026","Mon May 11 10:07:46 UTC 2026","26976","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Mon May 11 10:07:19 UTC 2026","Mon May 11 10:07:48 UTC 2026","28849","","","","","","Home Page - Download app section is displayed",""
"passed","Mon May 11 10:08:10 UTC 2026","Mon May 11 10:08:29 UTC 2026","18821","","","","","","Home Page - Navigate to flight booking page",""
"passed","Mon May 11 10:06:46 UTC 2026","Mon May 11 10:07:12 UTC 2026","26517","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Mon May 11 10:08:48 UTC 2026","Mon May 11 10:09:05 UTC 2026","17042","","","","","","Home Page - Navigate to tours booking page",""
"passed","Mon May 11 10:07:19 UTC 2026","Mon May 11 10:07:46 UTC 2026","26939","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Mon May 11 10:08:52 UTC 2026","Mon May 11 10:09:07 UTC 2026","14652","","","","","","Home Page - Navigate to visa booking page",""
"passed","Mon May 11 10:08:32 UTC 2026","Mon May 11 10:08:52 UTC 2026","20588","","","","","","Home Page - Header navigation links are present",""
"passed","Mon May 11 10:06:46 UTC 2026","Mon May 11 10:07:13 UTC 2026","27609","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Mon May 11 10:07:46 UTC 2026","Mon May 11 10:08:14 UTC 2026","27799","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Mon May 11 10:07:46 UTC 2026","Mon May 11 10:08:11 UTC 2026","25394","","","","","","Customer Signup - Successful customer signup",""
"passed","Mon May 11 10:08:29 UTC 2026","Mon May 11 10:08:48 UTC 2026","18679","","","","","","Home Page - Navigate to cars booking page",""
"passed","Mon May 11 10:07:48 UTC 2026","Mon May 11 10:08:10 UTC 2026","22749","","","","","","Home Page - Change language to Russian",""
"passed","Mon May 11 10:06:46 UTC 2026","Mon May 11 10:07:12 UTC 2026","26494","","","","","","Agent Authentication - Successful agent login and session storage",""
