"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 14 09:16:09 UTC 2026","Thu May 14 09:16:25 UTC 2026","15098","","","","","","Home Page - Navigate to flight booking page",""
"passed","Thu May 14 09:16:41 UTC 2026","Thu May 14 09:16:58 UTC 2026","16818","","","","","","Home Page - Navigate to visa booking page",""
"passed","Thu May 14 09:15:28 UTC 2026","Thu May 14 09:15:48 UTC 2026","20280","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Thu May 14 09:15:28 UTC 2026","Thu May 14 09:15:52 UTC 2026","23983","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Thu May 14 09:15:52 UTC 2026","Thu May 14 09:16:09 UTC 2026","17274","","","","","","Home Page - Change language to Russian",""
"passed","Thu May 14 09:16:40 UTC 2026","Thu May 14 09:16:56 UTC 2026","16193","","","","","","Home Page - Navigate to tours booking page",""
"passed","Thu May 14 09:16:25 UTC 2026","Thu May 14 09:16:40 UTC 2026","15452","","","","","","Home Page - Navigate to cars booking page",""
"passed","Thu May 14 09:15:28 UTC 2026","Thu May 14 09:15:52 UTC 2026","24448","","","","","","Home Page - Download app section is displayed",""
"passed","Thu May 14 09:16:35 UTC 2026","Thu May 14 09:16:57 UTC 2026","22200","","","","","","Agent Signup - Successful agent signup",""
"passed","Thu May 14 09:16:13 UTC 2026","Thu May 14 09:16:35 UTC 2026","21674","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Thu May 14 09:14:54 UTC 2026","Thu May 14 09:15:19 UTC 2026","24304","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Thu May 14 09:14:54 UTC 2026","Thu May 14 09:15:21 UTC 2026","27035","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Thu May 14 09:15:48 UTC 2026","Thu May 14 09:16:11 UTC 2026","22865","","","","","","Customer Signup - Successful customer signup",""
"passed","Thu May 14 09:16:26 UTC 2026","Thu May 14 09:16:41 UTC 2026","14798","","","","","","Home Page - Header navigation links are present",""
"passed","Thu May 14 09:14:54 UTC 2026","Thu May 14 09:15:22 UTC 2026","28198","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Thu May 14 09:16:11 UTC 2026","Thu May 14 09:16:26 UTC 2026","14939","","","","","","Home Page - Home page loads successfully",""
"passed","Thu May 14 09:15:52 UTC 2026","Thu May 14 09:16:13 UTC 2026","21417","","","","","","Agent Signup - Password field validation on agent signup",""
