"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 10:53:29 UTC 2026","Sat May 09 10:53:56 UTC 2026","27204","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 10:54:42 UTC 2026","Sat May 09 10:55:05 UTC 2026","23760","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 10:53:55 UTC 2026","Sat May 09 10:54:19 UTC 2026","24226","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 10:53:53 UTC 2026","Sat May 09 10:54:15 UTC 2026","22352","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 10:54:33 UTC 2026","Sat May 09 10:54:53 UTC 2026","19404","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 10:53:29 UTC 2026","Sat May 09 10:53:55 UTC 2026","26349","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 10:54:20 UTC 2026","Sat May 09 10:54:42 UTC 2026","22214","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 10:52:59 UTC 2026","Sat May 09 10:53:25 UTC 2026","26388","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 10:54:53 UTC 2026","Sat May 09 10:55:10 UTC 2026","16826","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sat May 09 10:54:16 UTC 2026","Sat May 09 10:54:33 UTC 2026","17566","","","","","","Home Page - Navigate to flight booking page",""
"skipped","Sat May 09 10:53:29 UTC 2026","Sat May 09 10:53:29 UTC 2026","4","","","","","","Agent Authentication - Successful agent login and session storage",""
"skipped","Sat May 09 10:53:29 UTC 2026","Sat May 09 10:53:29 UTC 2026","1","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 10:52:59 UTC 2026","Sat May 09 10:53:24 UTC 2026","25172","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 10:54:34 UTC 2026","Sat May 09 10:54:53 UTC 2026","19338","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 10:53:29 UTC 2026","Sat May 09 10:53:53 UTC 2026","24201","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 10:54:53 UTC 2026","Sat May 09 10:55:09 UTC 2026","16392","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 10:52:59 UTC 2026","Sat May 09 10:53:24 UTC 2026","25455","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 10:54:15 UTC 2026","Sat May 09 10:54:34 UTC 2026","18241","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 10:53:56 UTC 2026","Sat May 09 10:54:16 UTC 2026","19552","","","","","","Home Page - Change language to Russian",""
"skipped","Sat May 09 10:53:29 UTC 2026","Sat May 09 10:53:29 UTC 2026","0","","","","","","Customer Authentication - Successful customer login and session storage",""
