"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 12 06:33:43 UTC 2026","Tue May 12 06:34:08 UTC 2026","25092","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Tue May 12 06:33:43 UTC 2026","Tue May 12 06:34:09 UTC 2026","25284","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Tue May 12 06:34:59 UTC 2026","Tue May 12 06:35:18 UTC 2026","18733","","","","","","Home Page - Navigate to flight booking page",""
"passed","Tue May 12 06:35:38 UTC 2026","Tue May 12 06:35:53 UTC 2026","14862","","","","","","Home Page - Navigate to visa booking page",""
"passed","Tue May 12 06:35:02 UTC 2026","Tue May 12 06:35:22 UTC 2026","20712","","","","","","Home Page - Home page loads successfully",""
"passed","Tue May 12 06:35:18 UTC 2026","Tue May 12 06:35:34 UTC 2026","16310","","","","","","Home Page - Navigate to cars booking page",""
"passed","Tue May 12 06:34:14 UTC 2026","Tue May 12 06:34:39 UTC 2026","25548","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Tue May 12 06:34:40 UTC 2026","Tue May 12 06:34:59 UTC 2026","19281","","","","","","Home Page - Change language to Russian",""
"passed","Tue May 12 06:35:34 UTC 2026","Tue May 12 06:35:49 UTC 2026","15141","","","","","","Home Page - Navigate to tours booking page",""
"passed","Tue May 12 06:35:44 UTC 2026","Tue May 12 06:35:58 UTC 2026","13818","","","","","","Agent Signup - Successful agent signup",""
"passed","Tue May 12 06:33:43 UTC 2026","Tue May 12 06:34:09 UTC 2026","25338","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Tue May 12 06:35:22 UTC 2026","Tue May 12 06:35:38 UTC 2026","15749","","","","","","Home Page - Header navigation links are present",""
"passed","Tue May 12 06:34:39 UTC 2026","Tue May 12 06:35:02 UTC 2026","22909","","","","","","Customer Signup - Successful customer signup",""
"passed","Tue May 12 06:34:39 UTC 2026","Tue May 12 06:35:03 UTC 2026","23451","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Tue May 12 06:35:58 UTC 2026","Tue May 12 06:36:07 UTC 2026","8932","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Tue May 12 06:34:14 UTC 2026","Tue May 12 06:34:38 UTC 2026","24672","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Tue May 12 06:34:14 UTC 2026","Tue May 12 06:34:40 UTC 2026","26220","","","","","","Home Page - Download app section is displayed",""
