"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 10 10:57:36 UTC 2026","Sun May 10 10:58:01 UTC 2026","25034","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sun May 10 10:58:57 UTC 2026","Sun May 10 10:59:20 UTC 2026","23265","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sun May 10 10:59:20 UTC 2026","Sun May 10 10:59:44 UTC 2026","24530","","","","","","Agent Signup - Successful agent signup",""
"passed","Sun May 10 10:58:56 UTC 2026","Sun May 10 10:59:13 UTC 2026","17683","","","","","","Home Page - Home page loads successfully",""
"passed","Sun May 10 10:59:29 UTC 2026","Sun May 10 10:59:47 UTC 2026","17986","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sun May 10 10:59:13 UTC 2026","Sun May 10 10:59:32 UTC 2026","18129","","","","","","Home Page - Header navigation links are present",""
"passed","Sun May 10 10:58:34 UTC 2026","Sun May 10 10:58:54 UTC 2026","19939","","","","","","Home Page - Change language to Russian",""
"passed","Sun May 10 10:57:36 UTC 2026","Sun May 10 10:58:02 UTC 2026","25598","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sun May 10 10:57:36 UTC 2026","Sun May 10 10:58:02 UTC 2026","25724","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sun May 10 10:58:54 UTC 2026","Sun May 10 10:59:11 UTC 2026","17603","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sun May 10 10:58:07 UTC 2026","Sun May 10 10:58:33 UTC 2026","25682","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sun May 10 10:58:33 UTC 2026","Sun May 10 10:58:57 UTC 2026","23458","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sun May 10 10:58:32 UTC 2026","Sun May 10 10:58:56 UTC 2026","23332","","","","","","Customer Signup - Successful customer signup",""
"passed","Sun May 10 10:59:11 UTC 2026","Sun May 10 10:59:29 UTC 2026","17481","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sun May 10 10:59:32 UTC 2026","Sun May 10 10:59:48 UTC 2026","16280","","","","","","Home Page - Navigate to visa booking page",""
"passed","Sun May 10 10:58:07 UTC 2026","Sun May 10 10:58:32 UTC 2026","24752","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sun May 10 10:58:07 UTC 2026","Sun May 10 10:58:34 UTC 2026","26498","","","","","","Home Page - Download app section is displayed",""
