"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 08 11:10:29 UTC 2026","Fri May 08 11:10:38 UTC 2026","8508","","","","","","Home Page - Home page loads successfully",""
"passed","Fri May 08 11:09:08 UTC 2026","Fri May 08 11:09:33 UTC 2026","24477","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Fri May 08 11:10:00 UTC 2026","Fri May 08 11:10:12 UTC 2026","12495","","","","","","Home Page - Navigate to tours booking page",""
"passed","Fri May 08 11:10:12 UTC 2026","Fri May 08 11:10:21 UTC 2026","8536","","","","","","Home Page - Navigate to visa booking page",""
"broken","Fri May 08 11:09:50 UTC 2026","Fri May 08 11:12:48 UTC 2026","177633","","","","","","Agent Signup - Successful agent signup",""
"passed","Fri May 08 11:08:42 UTC 2026","Fri May 08 11:09:07 UTC 2026","25130","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Fri May 08 11:10:21 UTC 2026","Fri May 08 11:10:29 UTC 2026","8315","","","","","","Home Page - Header navigation links are present",""
"passed","Fri May 08 11:09:30 UTC 2026","Fri May 08 11:09:44 UTC 2026","14089","","","","","","Home Page - Navigate to flight booking page",""
"passed","Fri May 08 11:08:12 UTC 2026","Fri May 08 11:08:39 UTC 2026","26490","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Fri May 08 11:08:42 UTC 2026","Fri May 08 11:09:10 UTC 2026","27951","","","","","","Home Page - Download app section is displayed",""
"passed","Fri May 08 11:08:12 UTC 2026","Fri May 08 11:08:38 UTC 2026","26330","","","","","","Customer Authentication - Successful customer login and session storage",""
"skipped","Fri May 08 11:08:42 UTC 2026","Fri May 08 11:08:42 UTC 2026","0","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 08 11:09:10 UTC 2026","Fri May 08 11:09:30 UTC 2026","20751","","","","","","Home Page - Change language to Russian",""
"passed","Fri May 08 11:08:12 UTC 2026","Fri May 08 11:08:38 UTC 2026","25825","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 08 11:09:44 UTC 2026","Fri May 08 11:10:00 UTC 2026","15339","","","","","","Home Page - Navigate to cars booking page",""
"skipped","Fri May 08 11:08:42 UTC 2026","Fri May 08 11:08:42 UTC 2026","0","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Fri May 08 11:09:33 UTC 2026","Fri May 08 11:09:50 UTC 2026","17283","","","","","","Agent Signup - First name field validation on agent signup",""
"broken","Fri May 08 11:09:07 UTC 2026","Fri May 08 11:12:08 UTC 2026","181352","","","","","","Customer Signup - Successful customer signup",""
"skipped","Fri May 08 11:08:42 UTC 2026","Fri May 08 11:08:42 UTC 2026","0","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Fri May 08 11:08:42 UTC 2026","Fri May 08 11:09:08 UTC 2026","26517","","","","","","Agent Signup - Confirm password field validation on agent signup",""
