"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 17 08:44:11 UTC 2026","Sun May 17 08:44:18 UTC 2026","6421","","","","","","Home Page - Header navigation links are present",""
"broken","Sun May 17 09:07:27 UTC 2026","Sun May 17 09:10:22 UTC 2026","174375","","","","","","Agent Signup - Successful agent signup",""
"passed","Sun May 17 08:38:13 UTC 2026","Sun May 17 08:38:32 UTC 2026","19259","","","","","","Home Page - Download app section is displayed",""
"broken","Sun May 17 09:01:32 UTC 2026","Sun May 17 09:05:05 UTC 2026","213148","","","","","","Home Page - Change language to Russian",""
"broken","Sun May 17 09:04:28 UTC 2026","Sun May 17 09:07:27 UTC 2026","179900","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Sun May 17 09:04:30 UTC 2026","Sun May 17 09:07:28 UTC 2026","178631","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sun May 17 08:37:41 UTC 2026","Sun May 17 08:38:07 UTC 2026","26609","","","","","","Agent Authentication - Successful agent login and session storage",""
"broken","Sun May 17 09:07:28 UTC 2026","Sun May 17 09:10:23 UTC 2026","174891","","","","","","Home Page - Navigate to tours booking page",""
"broken","Sun May 17 09:01:32 UTC 2026","Sun May 17 09:04:28 UTC 2026","175687","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Sun May 17 09:04:30 UTC 2026","Sun May 17 09:07:28 UTC 2026","178611","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sun May 17 08:44:02 UTC 2026","Sun May 17 08:44:11 UTC 2026","9373","","","","","","Home Page - Home page loads successfully",""
"passed","Sun May 17 08:37:41 UTC 2026","Sun May 17 08:38:07 UTC 2026","26132","","","","","","Customer Authentication - Successful customer login and session storage",""
"broken","Sun May 17 09:07:28 UTC 2026","Sun May 17 09:10:24 UTC 2026","175318","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Sun May 17 09:08:16 UTC 2026","Sun May 17 09:11:04 UTC 2026","167739","","","","","","Home Page - Navigate to cars booking page",""
"broken","Sun May 17 09:05:05 UTC 2026","Sun May 17 09:08:16 UTC 2026","190986","","","","","","Home Page - Navigate to visa booking page",""
"broken","Sun May 17 09:01:32 UTC 2026","Sun May 17 09:04:30 UTC 2026","177898","","","","","","Customer Signup - Successful customer signup",""
"passed","Sun May 17 08:37:41 UTC 2026","Sun May 17 08:38:07 UTC 2026","26358","","","","","","Admin Authentication - Successful admin login and session storage",""
