"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 13:20:59 UTC 2026","Sat May 09 13:21:18 UTC 2026","19020","","","","","","Home Page - Home page loads successfully",""
"passed","Sat May 09 13:19:36 UTC 2026","Sat May 09 13:20:03 UTC 2026","27104","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Sat May 09 13:20:35 UTC 2026","Sat May 09 13:21:02 UTC 2026","26381","","","","","","Agent Signup - Password field validation on agent signup",""
"passed","Sat May 09 13:20:39 UTC 2026","Sat May 09 13:20:59 UTC 2026","20013","","","","","","Home Page - Change language to Russian",""
"passed","Sat May 09 13:21:26 UTC 2026","Sat May 09 13:21:53 UTC 2026","26925","","","","","","Agent Signup - Successful agent signup",""
"passed","Sat May 09 13:19:36 UTC 2026","Sat May 09 13:20:03 UTC 2026","27530","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Sat May 09 13:20:09 UTC 2026","Sat May 09 13:20:35 UTC 2026","25896","","","","","","Customer Signup - Email field validation on customer signup",""
"passed","Sat May 09 13:21:02 UTC 2026","Sat May 09 13:21:26 UTC 2026","24341","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sat May 09 13:21:18 UTC 2026","Sat May 09 13:21:43 UTC 2026","24426","","","","","","Home Page - Header navigation links are present",""
"passed","Sat May 09 13:21:40 UTC 2026","Sat May 09 13:21:56 UTC 2026","16589","","","","","","Home Page - Navigate to tours booking page",""
"passed","Sat May 09 13:20:35 UTC 2026","Sat May 09 13:20:59 UTC 2026","24293","","","","","","Customer Signup - Successful customer signup",""
"passed","Sat May 09 13:19:36 UTC 2026","Sat May 09 13:20:03 UTC 2026","27187","","","","","","Admin Authentication - Successful admin login and session storage",""
"passed","Sat May 09 13:20:09 UTC 2026","Sat May 09 13:20:39 UTC 2026","30295","","","","","","Home Page - Download app section is displayed",""
"passed","Sat May 09 13:20:59 UTC 2026","Sat May 09 13:21:18 UTC 2026","19428","","","","","","Home Page - Navigate to flight booking page",""
"passed","Sat May 09 13:21:18 UTC 2026","Sat May 09 13:21:40 UTC 2026","21252","","","","","","Home Page - Navigate to cars booking page",""
"passed","Sat May 09 13:20:09 UTC 2026","Sat May 09 13:20:35 UTC 2026","26607","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sat May 09 13:21:43 UTC 2026","Sat May 09 13:21:58 UTC 2026","15002","","","","","","Home Page - Navigate to visa booking page",""
