"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:28:12 UTC 2026","23862","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Fri May 08 09:28:56 UTC 2026","Fri May 08 09:31:51 UTC 2026","175107","","","","","","Agent Signup - Successful agent signup",""
"passed","Fri May 08 09:28:14 UTC 2026","Fri May 08 09:28:33 UTC 2026","18649","","","","","","Home Page - Change language to Russian",""
"passed","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:28:14 UTC 2026","25211","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:28:14 UTC 2026","25543","","","","","","Home Page - Download app section is displayed",""
"passed","Fri May 08 09:29:12 UTC 2026","Fri May 08 09:29:20 UTC 2026","7953","","","","","","Home Page - Navigate to visa booking page",""
"passed","Fri May 08 09:27:21 UTC 2026","Fri May 08 09:27:45 UTC 2026","23859","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Fri May 08 09:28:47 UTC 2026","Fri May 08 09:29:00 UTC 2026","13183","","","","","","Home Page - Navigate to cars booking page",""
"passed","Fri May 08 09:27:21 UTC 2026","Fri May 08 09:27:46 UTC 2026","24630","","","","","","Agent Authentication - Successful agent login and session storage",""
"skipped","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:27:49 UTC 2026","3","","","","","","Admin Authentication - Successful admin login and session storage",""
"skipped","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:27:49 UTC 2026","1","","","","","","Agent Authentication - Successful agent login and session storage",""
"passed","Fri May 08 09:28:33 UTC 2026","Fri May 08 09:28:47 UTC 2026","13839","","","","","","Home Page - Navigate to flight booking page",""
"passed","Fri May 08 09:29:20 UTC 2026","Fri May 08 09:29:28 UTC 2026","7671","","","","","","Home Page - Header navigation links are present",""
"passed","Fri May 08 09:28:38 UTC 2026","Fri May 08 09:28:56 UTC 2026","18124","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Fri May 08 09:29:00 UTC 2026","Fri May 08 09:29:12 UTC 2026","12335","","","","","","Home Page - Navigate to tours booking page",""
"passed","Fri May 08 09:27:21 UTC 2026","Fri May 08 09:27:45 UTC 2026","23684","","","","","","Admin Authentication - Successful admin login and session storage",""
"skipped","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:27:49 UTC 2026","0","","","","","","Customer Authentication - Successful customer login and session storage",""
"passed","Fri May 08 09:29:28 UTC 2026","Fri May 08 09:29:36 UTC 2026","7708","","","","","","Home Page - Home page loads successfully",""
"passed","Fri May 08 09:28:14 UTC 2026","Fri May 08 09:28:38 UTC 2026","23974","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Fri May 08 09:28:12 UTC 2026","Fri May 08 09:31:13 UTC 2026","180930","","","","","","Customer Signup - Successful customer signup",""
